,model,dataset,task,target,run_type,roc_auc_score,average_precision_score,accuracy_score,balanced_accuracy_score,f1_score,precision_score,recall_score,fall_out,true_negatives,true_positives,false_negatives,false_positives
119,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7929340028694406,0.5637945356366938,0.837890625,0.6060258249641319,0.3515625,0.8653846153846154,0.22058823529411764,0.03431372549019608,813.0,45.0,159.0,7.0
120,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7381772994995117,0.5359788153456372,0.462890625,0.4498212156412389,,,,,,,,
121,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7278988106121339,0.5739153616302924,0.7646484375,0.6014519251956137,0.3504043126684636,0.8125,0.22336769759450173,0.05154639175257732,718.0,65.0,226.0,15.0
122,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7489767073722298,0.5218537853422092,0.81640625,0.5809814563545906,0.282442748091603,0.8809523809523809,0.16818181818181818,0.022727272727272728,799.0,37.0,183.0,5.0
123,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.6866666666666668,0.5149077064365507,0.7412109375,0.5729742173112339,0.273972602739726,0.7692307692307693,0.16666666666666666,0.05,709.0,50.0,250.0,15.0
124,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7588266963060732,0.5250087517051069,0.81640625,0.5690708161835791,0.248,0.8378378378378378,0.14553990610328638,0.028169014084507043,805.0,31.0,182.0,6.0
125,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7654711405436198,0.555453394876059,0.4990234375,0.47834229901514613,,,,,,,,
126,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7530434782608696,0.5872481416403391,0.7490234375,0.5830077269057778,0.2997275204359673,0.8088235294117647,0.18394648829431437,0.043478260869565216,712.0,55.0,244.0,13.0
127,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7661276077356479,0.46571117444222293,0.8232421875,0.5681041571493832,0.24896265560165973,0.7142857142857143,0.1507537688442211,0.06030150753768844,813.0,30.0,169.0,12.0
128,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7303867653382217,0.5786345995374785,0.740234375,0.5916310226989839,0.335,0.7362637362637363,0.2168284789644013,0.07766990291262135,691.0,67.0,242.0,24.0
129,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7863338644007789,0.5594242001790772,0.8212890625,0.5884484264985524,0.30418250950570347,0.8695652173913043,0.18433179723502305,0.027649769585253458,801.0,40.0,177.0,6.0
130,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7522672017415365,0.5448148090356231,0.4638671875,0.44403866291681005,,,,,,,,
131,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7139701722225994,0.5165426457936836,0.72265625,0.5597483422726142,0.2446808510638298,0.6865671641791045,0.1488673139158576,0.06796116504854369,694.0,46.0,263.0,21.0
132,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7455582524271844,0.4854447452247973,0.8349609375,0.5831796116504854,0.2869198312236287,0.918918918918919,0.17,0.015,821.0,34.0,166.0,3.0
133,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7425588802864383,0.5894367343649484,0.7568359375,0.5880565436748739,0.3102493074792244,0.8484848484848485,0.18983050847457628,0.03389830508474576,719.0,56.0,239.0,10.0
134,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7620307553143375,0.5450193309071372,0.82421875,0.6024649479873361,0.3430656934306569,0.8703703703703703,0.21363636363636362,0.031818181818181815,797.0,47.0,173.0,7.0
135,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7498629887898762,0.5294038610222953,0.455078125,0.43128311915030787,,,,,,,,
136,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7061161875541919,0.568255099199056,0.7216796875,0.57302963605238,0.28571428571428564,0.7125,0.1786833855799373,0.07210031347962383,682.0,57.0,262.0,23.0
137,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7796756383712904,0.4812707471772154,0.8193359375,0.5572685595977521,0.21940928270042195,0.6341463414634146,0.1326530612244898,0.07653061224489796,813.0,26.0,170.0,15.0
138,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7024774816092166,0.5180440334039461,0.7314453125,0.5610748289336097,0.2424242424242424,0.7213114754098361,0.1456953642384106,0.056291390728476824,705.0,44.0,258.0,17.0
139,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.77554857822007,0.5256815771060861,0.828125,0.5875034738852524,0.30158730158730157,0.8444444444444444,0.18357487922705315,0.033816425120772944,810.0,38.0,169.0,7.0
140,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7556578318277994,0.5424438759362834,0.470703125,0.4479504721510354,,,,,,,,
141,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7226170431436005,0.5708363052272734,0.7099609375,0.5630382016575189,0.2518891687657431,0.7352941176470589,0.1519756838905775,0.0547112462006079,677.0,50.0,279.0,18.0
142,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7586711165048544,0.5148629718278857,0.837890625,0.5963592233009709,0.3252032520325203,0.8695652173913043,0.2,0.03,818.0,40.0,160.0,6.0
143,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7133103937954011,0.5468809232362981,0.736328125,0.5766380832741639,0.2894736842105263,0.7432432432432432,0.17973856209150327,0.06209150326797386,699.0,55.0,251.0,19.0
144,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7712321388968096,0.4777635469973245,0.8369140625,0.5889015619554542,0.3070539419087137,0.7115384615384616,0.19576719576719576,0.07936507936507936,820.0,37.0,152.0,15.0
145,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7539461453755697,0.5421575780118524,0.4677734375,0.4497379004984443,,,,,,,,
146,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.704755985267035,0.541467583997632,0.7373046875,0.5731399631675875,0.2826666666666667,0.7066666666666667,0.17666666666666667,0.07333333333333333,702.0,53.0,247.0,22.0
147,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7857307576321999,0.5196169506842847,0.8173828125,0.5591299617429147,0.2175732217573222,0.8125,0.12560386473429952,0.028985507246376812,811.0,26.0,181.0,6.0
148,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7233148284275039,0.5662363002741024,0.734375,0.5835494243335754,0.31313131313131315,0.7294117647058823,0.19935691318327975,0.07395498392282958,690.0,62.0,249.0,23.0
149,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7788650983929546,0.5321044401325488,0.828125,0.5946067842476321,0.3230769230769231,0.7777777777777778,0.20388349514563106,0.05825242718446602,806.0,42.0,164.0,12.0
150,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7483768463134767,0.5475624000475903,0.4716796875,0.45389740387441113,,,,,,,,
151,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7177163904235726,0.5471324443022495,0.73828125,0.5767587476979742,0.29473684210526313,0.7,0.18666666666666668,0.08,700.0,56.0,244.0,24.0
152,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7449635189143973,0.5240159183762992,0.8291015625,0.5907496049818756,0.308300395256917,0.9512195121951219,0.18396226415094338,0.009433962264150943,810.0,39.0,173.0,2.0
153,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7176409351166633,0.5573576720796598,0.7314453125,0.5697173376785027,0.26666666666666666,0.7575757575757576,0.16181229773462782,0.05177993527508091,699.0,50.0,259.0,16.0
154,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7715089731974104,0.5269988961046649,0.8349609375,0.5967221278868136,0.3266932270916335,0.8541666666666666,0.2019704433497537,0.034482758620689655,814.0,41.0,162.0,7.0
155,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7574729919433595,0.5503739801879319,0.478515625,0.4635847569922607,,,,,,,,
156,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7293252010617295,0.5967060371400941,0.73046875,0.5911192767519201,0.3333333333333333,0.7582417582417582,0.21362229102167182,0.06811145510835913,679.0,69.0,254.0,22.0
157,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7693268770923003,0.5018937326916066,0.82421875,0.5809182209469154,0.2857142857142857,0.75,0.17647058823529413,0.058823529411764705,808.0,36.0,168.0,12.0
158,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7396117485747276,0.5675740521635497,0.767578125,0.5858074138221356,0.304093567251462,0.8253968253968254,0.1863799283154122,0.03942652329749104,734.0,52.0,227.0,11.0
159,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7755366858651855,0.5026469128447832,0.810546875,0.5801443303662895,0.286764705882353,0.7222222222222222,0.17889908256880735,0.06880733944954129,791.0,39.0,179.0,15.0
160,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7584005991617839,0.5475668025936248,0.478515625,0.4690304442343915,,,,,,,,
161,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.716355131547322,0.5211296656874811,0.7373046875,0.5674515133026421,0.26301369863013696,0.7164179104477612,0.1610738255033557,0.06375838926174497,707.0,48.0,250.0,19.0
162,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7962328371985694,0.5807815503437005,0.830078125,0.6089304257528557,0.3602941176470588,0.8448275862068966,0.22897196261682243,0.04205607476635514,801.0,49.0,165.0,9.0
163,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7324406422416465,0.5326007793335235,0.740234375,0.5551518099407258,0.23121387283236994,0.6349206349206349,0.1413427561837456,0.0812720848056537,718.0,40.0,243.0,23.0
164,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7732937848452391,0.5568626411246894,0.8125,0.5947763038642169,0.323943661971831,0.8363636363636363,0.20087336244541484,0.039301310043668124,786.0,46.0,183.0,9.0
165,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7640291849772136,0.5647498311310474,0.48828125,0.467345915630268,,,,,,,,
166,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7233720671220671,0.5652119482162341,0.7509765625,0.5883019008019008,0.32,0.759493670886076,0.20270270270270271,0.06418918918918919,709.0,60.0,236.0,19.0
167,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7639725541990143,0.47313188476227547,0.83984375,0.5715040427793705,0.2545454545454546,0.8,0.15135135135135136,0.03783783783783784,832.0,28.0,157.0,7.0
168,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7341273973791547,0.5976522361602574,0.716796875,0.5774537880760219,0.2892156862745098,0.7972972972972973,0.17664670658682635,0.04491017964071856,675.0,59.0,275.0,15.0
169,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7869551178559896,0.5719569120561421,0.8359375,0.6105380573575602,0.36363636363636365,0.8727272727272727,0.22966507177033493,0.03349282296650718,808.0,48.0,161.0,7.0
170,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7545642852783203,0.5407032774835165,0.4814453125,0.45759657301942547,,,,,,,,
171,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7255049439562656,0.5581457354324502,0.7412109375,0.5843728788684852,0.3152454780361757,0.7176470588235294,0.20198675496688742,0.07947019867549669,698.0,61.0,241.0,24.0
172,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7710579514824798,0.5377361142419215,0.8271484375,0.5877753508690399,0.3003952569169961,0.926829268292683,0.1792452830188679,0.014150943396226415,809.0,38.0,174.0,3.0
173,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7370646499320603,0.5752099140336648,0.7216796875,0.5648197811628406,0.2558746736292428,0.7313432835820896,0.1550632911392405,0.056962025316455694,690.0,49.0,267.0,18.0
174,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7472053161098001,0.43900541460934084,0.8251953125,0.5623587132033288,0.23175965665236054,0.6923076923076923,0.13917525773195877,0.061855670103092786,818.0,27.0,167.0,12.0
175,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7588230768839518,0.536936637672353,0.47265625,0.4516825533160139,,,,,,,,
176,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7186729128476701,0.5292018030104702,0.7109375,0.5467626224907779,0.21693121693121697,0.5942028985507246,0.13268608414239483,0.09061488673139159,687.0,41.0,268.0,28.0
177,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7897087027742316,0.5517000110761792,0.82421875,0.5839876882181144,0.29133858267716534,0.8604651162790697,0.17535545023696683,0.02843601895734597,807.0,37.0,174.0,6.0
178,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7068260684621757,0.5478736309004484,0.724609375,0.5744330266192044,0.2914572864321608,0.6987951807228916,0.18412698412698414,0.07936507936507936,684.0,58.0,257.0,25.0
179,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7767575959192724,0.49477993777144375,0.837890625,0.5710800620980261,0.25225225225225223,0.8484848484848485,0.14814814814814814,0.026455026455026454,830.0,28.0,161.0,5.0
180,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7579342524210612,0.5522855485382061,0.470703125,0.4585455071066914,,,,,,,,
181,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.724942900647126,0.5392231205466393,0.7607421875,0.5881899505138942,0.31754874651810583,0.76,0.2007042253521127,0.06338028169014084,722.0,57.0,227.0,18.0
182,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7774071214844784,0.5358838900583858,0.8125,0.575449530324631,0.26717557251908397,0.8536585365853658,0.1583710407239819,0.027149321266968326,797.0,35.0,186.0,6.0
183,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.720537714712472,0.5733651627610065,0.7373046875,0.5858578314888995,0.3189873417721519,0.7325581395348837,0.20388349514563106,0.0744336569579288,692.0,63.0,246.0,23.0
184,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7902597402597403,0.5607450947118299,0.828125,0.5986193986193986,0.33333333333333337,0.8148148148148148,0.20952380952380953,0.047619047619047616,804.0,44.0,166.0,10.0
185,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7663389841715496,0.5565521819673405,0.4853515625,0.46495131411802293,,,,,,,,
186,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7236555102624616,0.5668992997127732,0.7333984375,0.587311378101981,0.3225806451612903,0.7471264367816092,0.20569620253164558,0.06962025316455696,686.0,65.0,251.0,22.0
187,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7822320208669731,0.47769745568280875,0.8349609375,0.5841820891814681,0.2928870292887029,0.7777777777777778,0.18041237113402062,0.05154639175257732,820.0,35.0,159.0,10.0
188,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7554716183491634,0.6010705055872851,0.755859375,0.5963524076039757,0.3351063829787234,0.84,0.20930232558139536,0.03986710963455149,711.0,63.0,238.0,12.0
189,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7779186421446889,0.5391659919485925,0.8212890625,0.5894623805306148,0.309433962264151,0.7884615384615384,0.19248826291079812,0.051643192488262914,800.0,41.0,172.0,11.0
190,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7361993789672852,0.5236863113100632,0.4404296875,0.42140326151240637,,,,,,,,
191,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.6972458957567058,0.5351644509419741,0.73046875,0.5791603121916211,0.29949238578680204,0.7375,0.18789808917197454,0.06687898089171974,689.0,59.0,255.0,21.0
192,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7472408350457131,0.4932163182331656,0.830078125,0.5847523749962774,0.2926829268292683,0.8780487804878049,0.17560975609756097,0.024390243902439025,814.0,36.0,169.0,5.0
193,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.6750677531927531,0.5031410762264259,0.7373046875,0.5646532521532521,0.2548476454293629,0.7076923076923077,0.1554054054054054,0.06418918918918919,709.0,46.0,250.0,19.0
194,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7860745002495082,0.5434290330590282,0.833984375,0.5986379781019755,0.3307086614173228,0.9333333333333333,0.20095693779904306,0.014354066985645933,812.0,42.0,167.0,3.0
195,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7536369959513347,0.5414323827782167,0.462890625,0.4399735032128865,,,,,,,,
196,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.6985768654134472,0.5187984564566148,0.7373046875,0.571784107946027,0.2788203753351206,0.7027027027027027,0.17391304347826086,0.07357859531772576,703.0,52.0,247.0,22.0
197,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7847787805414925,0.4996016677001075,0.826171875,0.5658644556949641,0.2393162393162393,0.7777777777777778,0.1414141414141414,0.04040404040404041,818.0,28.0,170.0,8.0
198,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7510578723710746,0.6099573284234536,0.74609375,0.5932368193604148,0.3264248704663213,0.8513513513513513,0.20192307692307693,0.035256410256410256,701.0,63.0,249.0,11.0
199,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7562652715094719,0.5045173596007652,0.818359375,0.5811021358553482,0.28461538461538466,0.8222222222222222,0.17209302325581396,0.037209302325581395,801.0,37.0,178.0,8.0
200,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7565852801005045,0.5454282381912313,0.490234375,0.4732280741671231,,,,,,,,
201,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.705488809042593,0.5021045090161653,0.732421875,0.5534658282805599,0.22598870056497172,0.6451612903225806,0.136986301369863,0.07534246575342465,710.0,40.0,252.0,22.0
202,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7774711869132819,0.548784356325577,0.8291015625,0.6012059670973139,0.339622641509434,0.8490566037735849,0.21226415094339623,0.03773584905660377,804.0,45.0,167.0,8.0
203,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7369341985992793,0.5755252538671379,0.728515625,0.5684643934645062,0.26455026455026454,0.746268656716418,0.1607717041800643,0.05466237942122187,696.0,50.0,261.0,17.0
204,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7739454604162386,0.5304349641910074,0.8212890625,0.5764317374585376,0.27091633466135456,0.8095238095238095,0.16267942583732056,0.03827751196172249,807.0,34.0,175.0,8.0
205,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7646818161010741,0.5668539402912343,0.5068359375,0.4861233643017324,,,,,,,,
206,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7520195174844131,0.5928931298418022,0.736328125,0.5891569531038222,0.33168316831683164,0.7127659574468085,0.2161290322580645,0.08709677419354839,687.0,67.0,243.0,27.0
207,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7922764227642276,0.5335091445051734,0.8203125,0.5637494021999043,0.23333333333333334,0.7777777777777778,0.13725490196078433,0.0392156862745098,812.0,28.0,176.0,8.0
208,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7515142767794857,0.5780523280473115,0.7734375,0.6021649707728945,0.35195530726256985,0.7974683544303798,0.22580645161290322,0.05734767025089606,729.0,63.0,216.0,16.0
209,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7546988530595088,0.5469400421314826,0.8115234375,0.5883870228132523,0.30324909747292417,0.9130434782608695,0.18181818181818182,0.017316017316017316,789.0,42.0,189.0,4.0
210,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7690601348876952,0.5638757599187539,0.484375,0.4608088896661277,,,,,,,,
211,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7251242432456853,0.5689956914130412,0.734375,0.5786301617421162,0.29533678756476683,0.75,0.18387096774193548,0.06129032258064516,695.0,57.0,253.0,19.0
212,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7871685201026517,0.5086013755675791,0.84375,0.5930931787219212,0.3162393162393162,0.8222222222222222,0.19576719576719576,0.042328042328042326,827.0,37.0,152.0,8.0
213,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7415412745171648,0.6028262225707374,0.728515625,0.5805108138307504,0.29441624365482233,0.8169014084507042,0.17956656346749225,0.04024767801857585,688.0,58.0,265.0,13.0
214,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7896160053961601,0.525999588418869,0.8310546875,0.58485100334851,0.29387755102040813,0.8372093023255814,0.1782178217821782,0.034653465346534656,815.0,36.0,166.0,7.0
215,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7374498049418132,0.5144424688502232,0.4375,0.429966388565355,,,,,,,,
216,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7020339262187089,0.4862482507065735,0.7509765625,0.5597632333565837,0.23880597014925375,0.6779661016949152,0.14492753623188406,0.06884057971014493,729.0,40.0,236.0,19.0
217,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7724230180356956,0.5452795501866755,0.8115234375,0.5874921926386947,0.30324909747292417,0.84,0.18502202643171806,0.03524229074889868,789.0,42.0,185.0,8.0
218,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7069235186732841,0.5180663108061829,0.740234375,0.5665248875961211,0.2611111111111111,0.7014925373134329,0.16040955631399317,0.06825938566552901,711.0,47.0,246.0,20.0
219,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7648715066560875,0.5206298545743212,0.8076171875,0.5820660319139557,0.2888086642599278,0.8163265306122449,0.17543859649122806,0.039473684210526314,787.0,40.0,188.0,9.0
220,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7589945793151855,0.5598601763503315,0.478515625,0.45776612072226397,,,,,,,,
221,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7650452246990954,0.6122901076417864,0.7724609375,0.609550601808988,0.37196765498652296,0.8023255813953488,0.24210526315789474,0.05964912280701754,722.0,69.0,216.0,17.0
222,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7669843568257887,0.5079463469639239,0.8203125,0.5624777458636979,0.226890756302521,0.84375,0.13106796116504854,0.024271844660194174,813.0,27.0,179.0,5.0
223,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7093485285127935,0.5717585308580092,0.7177734375,0.5788097109422758,0.30024213075060535,0.7469879518072289,0.18787878787878787,0.06363636363636363,673.0,62.0,268.0,21.0
224,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7715629743854365,0.514887189821365,0.8291015625,0.5875059251303529,0.30278884462151395,0.7916666666666666,0.18719211822660098,0.04926108374384237,811.0,38.0,165.0,10.0
225,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7664416631062825,0.5684346852326926,0.4951171875,0.4764491609799629,,,,,,,,
226,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7466005747680676,0.5790806154527535,0.7666015625,0.5904536424479719,0.32294617563739375,0.76,0.20503597122302158,0.06474820143884892,728.0,57.0,221.0,18.0
227,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7883898687302681,0.5454994569124268,0.8310546875,0.5928086500344197,0.3162055335968379,0.851063829787234,0.1941747572815534,0.03398058252427184,811.0,40.0,166.0,7.0
228,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7499121064566597,0.6112260047600803,0.7265625,0.5836307064883014,0.306930693069307,0.7948717948717948,0.1901840490797546,0.049079754601226995,682.0,62.0,264.0,16.0
229,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7666666666666667,0.504471382574651,0.8173828125,0.5837140879196954,0.2943396226415094,0.7647058823529411,0.1822429906542056,0.056074766355140186,798.0,39.0,175.0,12.0
230,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7546463012695312,0.5467491756301343,0.4765625,0.46093164782363094,,,,,,,,
231,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7307339982795099,0.5713506553916976,0.7529296875,0.5943944572318709,0.33942558746736295,0.7386363636363636,0.22033898305084745,0.07796610169491526,706.0,65.0,230.0,23.0
232,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7920345757040618,0.5159814600846745,0.81640625,0.5705455897388233,0.25396825396825395,0.8,0.1509433962264151,0.03773584905660377,804.0,32.0,180.0,8.0
233,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7427399974317112,0.5885900058967051,0.740234375,0.572123057731467,0.2692307692307692,0.7903225806451613,0.16225165562913907,0.04304635761589404,709.0,49.0,253.0,13.0
234,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7411101848391641,0.4860950698475809,0.818359375,0.5879322735504643,0.3059701492537314,0.7735849056603774,0.19069767441860466,0.05581395348837209,797.0,41.0,174.0,12.0
235,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7530730565388998,0.5503006650542764,0.4677734375,0.4525671026847528,,,,,,,,
236,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7363702704923183,0.5721239214119571,0.7734375,0.5982630884549026,0.34090909090909094,0.8,0.21660649819494585,0.05415162454873646,732.0,60.0,217.0,15.0
237,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7926052128168342,0.5512033018436008,0.837890625,0.5986609277857484,0.33064516129032256,0.9318181818181818,0.20098039215686275,0.014705882352941176,817.0,41.0,163.0,3.0
238,cnn_1000,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7295376528641921,0.5830009089291288,0.734375,0.5792569548737753,0.2879581151832461,0.8333333333333334,0.17405063291139242,0.03481012658227848,697.0,55.0,261.0,11.0
